SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130523	25	7000.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130702	5	1395.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130712	5	1413.42	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130715	3	837.48	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130722	5	1395.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130723	2	526.52	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130808	10	2800.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130815	5	1375.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130826	1	279.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130909	1	275.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130911	2	550.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130916	6	1523.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130917	1	273.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20130919	9	2450.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20131009	19	5029.62	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20131014	2	550.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20131025	5	1315.00	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20131031	2	550.84	BRL						ASM	2014031812132
SEDA	55566397	GO			GO			CLT-Y506L/XAZ	141	5	DD	20131106	3	789.00	BRL						ASM	2014031812132
